,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,Building Code,Lat,Lng,Rating,PRIMARY_BUILDING_CODE,BOROUGH_BLOCK_LOT
188,,2038640001,1924.0,0.0,0.0,,1017913.0,242650.0,X420,40.8321027,-73.87844580000002,7.0,X420,2038640001
189,,2038640001,1924.0,0.0,0.0,,1017913.0,242650.0,X423,40.8316935,-73.87746379999999,10.0,X423,2038640001
190,,2038640001,1924.0,0.0,0.0,,1017913.0,242650.0,X423,40.8316935,-73.87746379999999,10.0,X423,2038640001
191,,2038640001,1924.0,0.0,0.0,,1017913.0,242650.0,X423,40.8316935,-73.87746379999999,10.0,X423,2038640001
192,,5070920039,2013.0,0.0,0.0,,923396.0,136605.0,R062,40.541417100000004,-74.2189436,10.0,R062,5070920039
193,,1012530065,1950.0,2010.0,0.0,Riverside-West End Historic District Extension II,991450.0,228958.0,M075,40.7952089,-73.9739578,4.0,M075,1012530065
194,,1012530065,1950.0,2010.0,0.0,Riverside-West End Historic District Extension II,991450.0,228958.0,M075,40.7952089,-73.9739578,4.0,M075,1012530065
195,,1012140029,1965.0,0.0,0.0,,991401.0,225368.0,M009,40.7850907,-73.973866,1.0,M009,1012140029
196,,1012140029,1965.0,0.0,0.0,,991401.0,225368.0,M009,40.7850907,-73.973866,1.0,M009,1012140029
197,,3068210244,1938.0,0.0,0.0,,996705.0,159501.0,K234,40.604506799999996,-73.9552235,7.0,K234,3068210244
198,,4021890002,1940.0,1998.0,2007.0,,1027487.0,205275.0,Q440,40.7298471,-73.8446293,5.0,Q440,4021890002
199,,4029900045,1931.0,2016.0,0.0,,1018767.0,201475.0,Q049,40.7195174,-73.8750343,9.0,Q049,4029900045
200,,3068830001,1940.0,2006.0,0.0,,988059.0,155344.0,K400,40.5937576,-73.9863546,6.0,K400,3068830001
201,,3068830001,1940.0,2006.0,0.0,,988059.0,155344.0,K400,40.5937576,-73.9863546,6.0,K400,3068830001
202,,3068830001,1940.0,2006.0,0.0,,988059.0,155344.0,K400,40.5937576,-73.9863546,6.0,K400,3068830001
203,,3068830001,1940.0,2006.0,0.0,,988059.0,155344.0,K400,40.5937576,-73.9863546,6.0,K400,3068830001
204,,3068830001,1940.0,2006.0,0.0,,988059.0,155344.0,K400,40.5937576,-73.9863546,6.0,K400,3068830001
205,,4155410001,2002.0,0.0,0.0,,1053999.0,160612.0,Q253,40.6073901,-73.74884300000001,9.0,Q253,4155410001
206,,4155410001,2002.0,0.0,0.0,,1053999.0,160612.0,Q253,40.6073901,-73.74884300000001,9.0,Q253,4155410001
207,INDIVIDUAL LANDMARK,3051030010,1904.0,0.0,0.0,,996136.0,175945.0,K465,40.64930349999999,-73.95774899999998,8.0,K465,3051030010
208,INDIVIDUAL LANDMARK,3051030010,1904.0,0.0,0.0,,996136.0,175945.0,K465,40.64930349999999,-73.95774899999998,8.0,K465,3051030010
209,INDIVIDUAL LANDMARK,3051030010,1904.0,0.0,0.0,,996136.0,175945.0,K465,40.64930349999999,-73.95774899999998,8.0,K465,3051030010
